userId,startDate,endDate,projectId,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10,total
JMAN678,26-02-2024,03-03-2024,PROJ13614,8,1,2,2,5,7,3,9,8,6,51
JMAN678,26-02-2024,03-03-2024,PROJ13614,2,1,10,2,4,3,9,4,7,5,47
JMAN678,26-02-2024,03-03-2024,PROJ13614,7,3,5,7,9,4,2,3,9,1,50
JMAN14,01-01-2024,07-01-2024,PROJ54713,5,4,7,8,5,5,2,3,1,2,42
JMAN14,01-01-2024,07-01-2024,PROJ54713,5,10,7,9,2,2,8,2,5,2,52
JMAN14,01-01-2024,07-01-2024,PROJ54713,9,5,10,2,1,1,3,7,8,6,52
JMAN14,01-01-2024,07-01-2024,PROJ54713,5,4,1,8,2,8,5,8,8,7,56
JMAN14,01-01-2024,07-01-2024,PROJ54713,7,2,10,4,3,6,7,4,5,10,58
JMAN14,08-01-2024,14-01-2024,PROJ54713,10,3,4,9,8,4,1,1,8,8,56
JMAN14,08-01-2024,14-01-2024,PROJ54713,8,4,5,8,2,5,10,2,1,1,46
JMAN14,08-01-2024,14-01-2024,PROJ54713,6,1,2,3,8,8,3,9,3,10,53
JMAN14,08-01-2024,14-01-2024,PROJ54713,2,1,7,3,4,9,8,7,10,5,56
JMAN14,15-01-2024,21-01-2024,PROJ54713,7,2,8,7,9,2,8,4,2,3,52
JMAN14,15-01-2024,21-01-2024,PROJ54713,4,9,7,9,4,6,10,6,3,9,67
JMAN14,15-01-2024,21-01-2024,PROJ54713,1,10,7,4,5,10,9,6,9,2,63
JMAN14,15-01-2024,21-01-2024,PROJ54713,1,2,1,3,3,6,1,4,5,9,35
JMAN14,15-01-2024,21-01-2024,PROJ54713,1,4,1,6,7,4,6,1,10,7,47
JMAN14,22-01-2024,28-01-2024,PROJ54713,5,8,9,4,8,9,10,1,3,2,59
JMAN14,22-01-2024,28-01-2024,PROJ54713,6,9,9,10,5,8,1,7,10,7,72
JMAN14,22-01-2024,28-01-2024,PROJ54713,2,9,4,7,10,4,9,4,7,10,66
JMAN14,22-01-2024,28-01-2024,PROJ54713,6,8,10,5,7,9,1,10,3,1,60
JMAN14,22-01-2024,28-01-2024,PROJ54713,5,6,10,8,5,1,10,5,8,8,66
JMAN14,29-01-2024,04-02-2024,PROJ54713,4,7,1,2,8,4,2,5,9,6,48
JMAN14,29-01-2024,04-02-2024,PROJ54713,6,7,6,2,1,4,2,4,10,2,44
JMAN14,29-01-2024,04-02-2024,PROJ54713,4,10,10,3,8,10,9,9,7,2,72
JMAN14,29-01-2024,04-02-2024,PROJ54713,1,4,6,3,1,9,3,2,7,5,41
JMAN14,05-02-2024,11-02-2024,PROJ54713,6,3,7,8,9,3,9,6,9,5,65
JMAN14,05-02-2024,11-02-2024,PROJ54713,3,8,7,2,2,8,5,5,7,8,55
JMAN14,05-02-2024,11-02-2024,PROJ54713,7,7,6,3,1,2,10,8,1,2,47
JMAN14,12-02-2024,18-02-2024,PROJ54713,7,1,5,7,10,5,10,2,8,9,64
JMAN14,12-02-2024,18-02-2024,PROJ54713,6,6,8,9,1,8,8,5,1,3,55
JMAN14,19-02-2024,25-02-2024,PROJ54713,10,9,4,10,1,5,5,9,10,5,68
JMAN14,19-02-2024,25-02-2024,PROJ54713,7,4,4,6,7,5,5,7,9,9,63
JMAN14,19-02-2024,25-02-2024,PROJ54713,8,2,10,3,1,2,4,6,2,4,42
JMAN14,26-02-2024,03-03-2024,PROJ54713,2,7,2,8,9,1,7,2,4,2,44
JMAN14,26-02-2024,03-03-2024,PROJ54713,10,8,5,10,4,1,5,5,5,1,54
JMAN14,26-02-2024,03-03-2024,PROJ54713,3,3,1,2,8,2,9,3,4,8,43
JMAN14,26-02-2024,03-03-2024,PROJ54713,7,2,8,8,1,4,9,5,1,9,54
JMAN67,12-12-2022,18-12-2022,PROJ79306,1,7,4,5,8,9,7,10,4,3,58
JMAN67,12-12-2022,18-12-2022,PROJ79306,8,5,10,3,9,4,9,4,5,3,60
JMAN67,12-12-2022,18-12-2022,PROJ79306,1,9,4,8,10,3,4,2,5,6,52
JMAN67,19-12-2022,25-12-2022,PROJ79306,2,10,9,5,2,4,7,5,6,4,54
JMAN67,19-12-2022,25-12-2022,PROJ61075,8,5,3,1,4,5,6,6,2,7,47
JMAN67,19-12-2022,25-12-2022,PROJ79306,8,1,2,10,1,2,2,8,2,2,38
JMAN67,26-12-2022,01-01-2023,PROJ79306,10,8,1,3,1,4,3,3,9,8,50
JMAN67,26-12-2022,01-01-2023,PROJ79306,10,8,10,9,4,9,7,3,8,5,73
JMAN67,26-12-2022,01-01-2023,PROJ61075,5,1,6,4,8,3,6,7,3,7,50
JMAN67,26-12-2022,01-01-2023,PROJ79306,6,3,4,5,3,3,5,3,8,1,41
JMAN67,26-12-2022,01-01-2023,PROJ79306,3,10,3,5,3,6,3,5,9,6,53
JMAN67,02-01-2023,08-01-2023,PROJ61075,10,5,9,8,3,7,6,7,3,9,67
JMAN67,02-01-2023,08-01-2023,PROJ61075,4,5,2,9,3,10,1,4,8,5,51
JMAN67,02-01-2023,08-01-2023,PROJ79306,3,1,10,5,8,4,1,9,5,6,52
JMAN67,09-01-2023,15-01-2023,PROJ79306,3,7,4,4,3,1,8,6,10,4,50
JMAN67,09-01-2023,15-01-2023,PROJ79306,5,1,3,3,2,3,7,8,5,9,46
JMAN67,09-01-2023,15-01-2023,PROJ79306,7,9,1,10,1,2,9,1,10,4,54
JMAN67,09-01-2023,15-01-2023,PROJ61075,8,8,9,6,7,4,4,9,1,5,61
JMAN67,09-01-2023,15-01-2023,PROJ61075,5,9,4,1,3,9,1,10,8,2,52
JMAN67,16-01-2023,22-01-2023,PROJ79306,5,5,8,5,9,8,10,1,6,2,59
JMAN67,16-01-2023,22-01-2023,PROJ61075,7,4,10,7,8,1,5,8,2,2,54
JMAN67,23-01-2023,29-01-2023,PROJ61075,1,10,2,5,6,2,3,8,6,3,46
JMAN67,23-01-2023,29-01-2023,PROJ79306,8,6,6,3,8,4,7,3,9,7,61
JMAN67,23-01-2023,29-01-2023,PROJ61075,1,6,6,7,3,5,10,2,8,1,49
JMAN67,30-01-2023,05-02-2023,PROJ61075,7,4,2,6,3,5,3,8,1,1,40
JMAN67,30-01-2023,05-02-2023,PROJ61075,9,7,6,5,6,10,5,7,3,3,61
JMAN67,06-02-2023,12-02-2023,PROJ61075,9,1,5,8,1,10,7,4,4,6,55
JMAN67,06-02-2023,12-02-2023,PROJ79306,2,6,3,10,4,10,5,2,1,2,45
JMAN67,06-02-2023,12-02-2023,PROJ79306,3,10,4,10,6,4,1,6,1,4,49
JMAN67,06-02-2023,12-02-2023,PROJ79306,1,2,2,5,10,2,7,10,6,4,49
JMAN67,06-02-2023,12-02-2023,PROJ61075,6,2,7,10,9,5,1,6,5,1,52
JMAN1,06-02-2023,12-02-2023,PROJ82332,2,9,3,2,8,4,6,2,1,9,46
JMAN1,06-02-2023,12-02-2023,PROJ82332,9,6,9,6,5,5,9,9,10,5,73
JMAN1,13-02-2023,19-02-2023,PROJ82332,9,2,3,4,7,1,9,2,5,10,52
JMAN1,13-02-2023,19-02-2023,PROJ82332,1,9,10,5,8,5,8,9,7,6,68
JMAN1,13-02-2023,19-02-2023,PROJ82332,4,9,5,7,8,10,10,9,8,5,75
JMAN1,13-02-2023,19-02-2023,PROJ82332,9,3,9,10,3,10,10,10,5,7,76
JMAN1,13-02-2023,19-02-2023,PROJ82332,10,2,5,1,4,1,6,7,3,2,41
JMAN1,20-02-2023,26-02-2023,PROJ82332,9,7,9,6,8,1,10,8,8,7,73
JMAN1,20-02-2023,26-02-2023,PROJ82332,5,4,8,9,9,10,8,10,4,9,76
JMAN1,20-02-2023,26-02-2023,PROJ82332,4,2,1,9,10,7,3,2,7,5,50
JMAN1,20-02-2023,26-02-2023,PROJ82332,2,3,10,3,4,6,7,8,8,2,53
JMAN1,20-02-2023,26-02-2023,PROJ82332,6,2,5,7,2,5,3,6,7,3,46
JMAN1,27-02-2023,05-03-2023,PROJ82332,6,1,5,6,4,8,3,7,8,4,52
JMAN1,27-02-2023,05-03-2023,PROJ82332,10,9,9,6,4,9,10,3,1,9,70
JMAN1,27-02-2023,05-03-2023,PROJ82332,10,1,10,6,8,3,6,10,6,3,63
JMAN1,06-03-2023,12-03-2023,PROJ82332,4,1,5,3,1,9,8,7,9,2,49
JMAN1,06-03-2023,12-03-2023,PROJ82332,1,8,4,3,1,9,8,6,1,4,45
JMAN1,13-03-2023,19-03-2023,PROJ82332,7,3,10,7,7,4,10,7,7,8,70
JMAN1,13-03-2023,19-03-2023,PROJ82332,6,9,10,9,7,5,1,10,2,5,64
JMAN1,13-03-2023,19-03-2023,PROJ82332,6,10,2,5,1,7,8,10,3,3,55
JMAN1,13-03-2023,19-03-2023,PROJ82332,3,5,5,10,8,9,8,7,10,3,68
JMAN1,13-03-2023,19-03-2023,PROJ82332,9,3,6,4,7,2,4,1,10,3,49
JMAN1,20-03-2023,26-03-2023,PROJ82332,3,3,2,2,6,10,9,1,8,1,45
JMAN1,20-03-2023,26-03-2023,PROJ82332,8,5,6,3,7,2,7,7,4,6,55
JMAN1,27-03-2023,02-04-2023,PROJ82332,1,6,6,9,1,7,7,4,8,3,52
JMAN1,27-03-2023,02-04-2023,PROJ82332,4,10,5,8,4,6,6,8,6,2,59
JMAN1,03-04-2023,09-04-2023,PROJ82332,3,3,7,3,6,4,2,1,2,6,37
JMAN1,03-04-2023,09-04-2023,PROJ82332,5,4,9,2,3,9,5,3,10,7,57
JMAN1,03-04-2023,09-04-2023,PROJ82332,7,3,3,9,8,2,10,3,4,6,55
JMAN583,05-09-2022,11-09-2022,PROJ70577,9,9,10,2,9,6,9,6,2,8,70
JMAN583,12-09-2022,18-09-2022,PROJ70577,2,5,2,4,1,3,4,3,8,8,40
JMAN583,19-09-2022,25-09-2022,PROJ70577,4,2,5,8,7,3,2,8,4,5,48
JMAN583,19-09-2022,25-09-2022,PROJ70577,7,9,1,5,7,4,5,8,2,6,54
JMAN583,26-09-2022,02-10-2022,PROJ70577,5,9,6,1,10,9,2,9,6,2,59
JMAN583,26-09-2022,02-10-2022,PROJ70577,8,3,7,5,2,3,1,4,9,3,45
JMAN583,03-10-2022,09-10-2022,PROJ70577,4,4,8,4,2,7,8,4,7,4,52
JMAN583,03-10-2022,09-10-2022,PROJ70577,4,4,2,8,9,10,4,2,10,2,55
JMAN583,10-10-2022,16-10-2022,PROJ70577,5,3,5,8,9,2,6,9,10,10,67
JMAN583,17-10-2022,23-10-2022,PROJ70577,2,1,5,2,6,1,1,4,8,9,39
JMAN583,17-10-2022,23-10-2022,PROJ70577,5,8,6,1,6,8,8,8,6,3,59
JMAN583,31-10-2022,06-11-2022,PROJ70577,5,5,10,10,3,1,5,1,5,3,48
JMAN583,31-10-2022,06-11-2022,PROJ70577,7,6,4,9,5,4,5,3,10,2,55
JMAN257,12-09-2022,18-09-2022,PROJ12538,5,4,9,6,3,4,3,7,4,1,46
JMAN257,12-09-2022,18-09-2022,PROJ12538,8,4,9,6,4,2,7,6,5,1,52
JMAN257,19-09-2022,25-09-2022,PROJ12538,8,7,3,5,1,3,7,10,4,10,58
JMAN257,19-09-2022,25-09-2022,PROJ12538,1,9,7,5,7,10,9,3,9,2,62
JMAN257,19-09-2022,25-09-2022,PROJ12538,2,6,6,3,6,4,1,9,3,5,45
JMAN257,26-09-2022,02-10-2022,PROJ12538,3,9,1,4,8,6,4,5,8,4,52
JMAN257,26-09-2022,02-10-2022,PROJ12538,3,9,9,7,1,1,3,5,10,8,56
JMAN257,26-09-2022,02-10-2022,PROJ12538,10,3,4,4,1,5,9,7,8,10,61
JMAN257,03-10-2022,09-10-2022,PROJ12538,7,9,6,1,3,6,9,7,1,3,52
JMAN257,03-10-2022,09-10-2022,PROJ12538,8,10,3,1,10,5,3,6,10,1,57
JMAN257,03-10-2022,09-10-2022,PROJ12538,7,4,10,8,8,5,8,1,3,8,62
JMAN257,10-10-2022,16-10-2022,PROJ12538,4,6,9,3,10,3,6,7,2,7,57
JMAN257,24-10-2022,30-10-2022,PROJ12538,8,9,5,5,8,5,6,4,6,2,58
JMAN257,31-10-2022,06-11-2022,PROJ12538,9,6,4,4,5,9,6,2,7,6,58
JMAN257,07-11-2022,13-11-2022,PROJ12538,9,2,10,4,1,6,4,7,6,7,56
JMAN257,07-11-2022,13-11-2022,PROJ12538,8,2,8,10,1,7,8,5,6,10,65
JMAN257,07-11-2022,13-11-2022,PROJ12538,5,9,6,10,6,6,1,8,6,6,63
JMAN309,12-09-2022,18-09-2022,PROJ21554,2,5,2,3,8,9,8,8,2,7,54
JMAN309,12-09-2022,18-09-2022,PROJ21554,2,3,4,7,10,1,9,7,9,5,57
JMAN309,12-09-2022,18-09-2022,PROJ21554,6,5,1,3,5,8,8,7,10,6,59
JMAN309,19-09-2022,25-09-2022,PROJ21554,1,7,5,9,8,3,6,3,1,4,47
JMAN309,19-09-2022,25-09-2022,PROJ21554,7,2,7,3,6,1,6,8,8,5,53
JMAN309,19-09-2022,25-09-2022,PROJ21554,3,4,6,6,10,10,2,8,5,2,56
JMAN309,19-09-2022,25-09-2022,PROJ21554,8,2,7,2,2,7,6,5,1,3,43
JMAN309,26-09-2022,02-10-2022,PROJ21554,5,6,10,1,4,1,5,10,2,8,52
JMAN309,26-09-2022,02-10-2022,PROJ21554,5,8,4,8,1,1,2,9,5,3,46
JMAN309,26-09-2022,02-10-2022,PROJ21554,6,6,10,2,6,4,5,10,2,5,56
JMAN309,26-09-2022,02-10-2022,PROJ21554,9,8,3,3,10,7,1,8,4,9,62
JMAN309,26-09-2022,02-10-2022,PROJ21554,2,2,6,5,7,7,3,8,3,4,47
JMAN309,03-10-2022,09-10-2022,PROJ21554,8,4,4,10,7,4,5,6,3,6,57
JMAN309,03-10-2022,09-10-2022,PROJ21554,7,5,1,9,9,6,8,2,4,1,52
JMAN309,03-10-2022,09-10-2022,PROJ21554,10,10,10,5,9,2,8,9,7,10,80
JMAN309,03-10-2022,09-10-2022,PROJ21554,6,4,8,8,10,5,7,8,8,7,71
JMAN309,03-10-2022,09-10-2022,PROJ21554,10,5,5,3,2,4,4,4,7,2,46
JMAN309,10-10-2022,16-10-2022,PROJ21554,2,2,7,2,8,3,9,9,6,7,55
JMAN309,10-10-2022,16-10-2022,PROJ21554,7,1,4,8,4,2,10,9,4,1,50
JMAN309,10-10-2022,16-10-2022,PROJ21554,10,8,7,7,4,10,6,6,9,2,69
JMAN309,10-10-2022,16-10-2022,PROJ21554,3,9,10,1,4,3,8,6,7,4,55
JMAN309,17-10-2022,23-10-2022,PROJ21554,9,4,3,10,9,2,9,10,6,4,66
JMAN309,17-10-2022,23-10-2022,PROJ21554,6,2,4,4,3,7,10,4,10,9,59
JMAN309,17-10-2022,23-10-2022,PROJ21554,2,4,3,9,6,1,10,4,8,3,50
JMAN309,24-10-2022,30-10-2022,PROJ21554,6,8,3,7,5,2,3,4,4,3,45
JMAN309,24-10-2022,30-10-2022,PROJ21554,7,6,10,5,5,3,8,10,3,9,66
JMAN309,31-10-2022,06-11-2022,PROJ21554,1,2,6,3,3,2,3,6,8,9,43
JMAN309,31-10-2022,06-11-2022,PROJ21554,4,1,9,8,7,1,5,4,10,3,52
JMAN309,31-10-2022,06-11-2022,PROJ21554,3,3,1,4,10,9,9,8,4,5,56
JMAN309,31-10-2022,06-11-2022,PROJ21554,7,5,4,9,1,7,2,7,9,4,55
JMAN309,07-11-2022,13-11-2022,PROJ21554,9,8,2,3,6,3,10,10,8,10,69
JMAN309,07-11-2022,13-11-2022,PROJ21554,7,1,9,7,3,5,3,10,6,4,55
JMAN309,07-11-2022,13-11-2022,PROJ21554,2,1,6,2,9,2,5,2,1,1,31
JMAN309,07-11-2022,13-11-2022,PROJ21554,4,6,5,10,4,3,3,6,8,5,54
JMAN776,02-01-2023,08-01-2023,PROJ63301,7,4,10,9,10,5,10,4,7,1,67
JMAN776,02-01-2023,08-01-2023,PROJ63301,6,1,6,3,9,10,8,7,5,1,56
JMAN776,09-01-2023,15-01-2023,PROJ63301,3,2,10,9,2,3,1,5,2,9,46
JMAN776,09-01-2023,15-01-2023,PROJ63301,4,6,3,10,6,7,7,7,3,4,57
JMAN776,09-01-2023,15-01-2023,PROJ63301,7,1,9,2,4,4,6,4,4,3,44
JMAN776,09-01-2023,15-01-2023,PROJ63301,6,4,7,5,4,7,8,5,8,7,61
JMAN776,09-01-2023,15-01-2023,PROJ63301,10,5,4,8,5,2,5,4,7,9,59
JMAN776,16-01-2023,22-01-2023,PROJ63301,3,5,9,6,7,9,4,7,8,2,60
JMAN776,16-01-2023,22-01-2023,PROJ63301,10,1,1,8,1,9,1,3,4,5,43
JMAN776,16-01-2023,22-01-2023,PROJ63301,7,5,3,4,8,5,1,7,4,1,45
JMAN776,23-01-2023,29-01-2023,PROJ63301,9,10,2,7,4,5,6,6,6,1,56
JMAN776,23-01-2023,29-01-2023,PROJ63301,6,3,4,3,9,1,6,10,5,9,56
JMAN776,23-01-2023,29-01-2023,PROJ63301,5,2,1,4,5,10,6,7,9,1,50
JMAN776,23-01-2023,29-01-2023,PROJ63301,4,10,10,7,7,3,4,5,6,4,60
JMAN776,30-01-2023,05-02-2023,PROJ63301,5,9,3,5,5,6,2,8,3,9,55
JMAN776,30-01-2023,05-02-2023,PROJ63301,2,6,2,2,2,3,6,8,5,4,40
JMAN776,30-01-2023,05-02-2023,PROJ63301,3,10,7,2,10,3,1,4,5,8,53
JMAN776,30-01-2023,05-02-2023,PROJ63301,5,7,3,4,10,5,8,2,10,1,55
JMAN776,06-02-2023,12-02-2023,PROJ63301,8,5,1,8,5,2,3,3,7,5,47
JMAN776,06-02-2023,12-02-2023,PROJ63301,6,9,4,5,7,6,8,2,9,3,59
JMAN776,06-02-2023,12-02-2023,PROJ63301,10,1,10,10,8,7,5,4,7,10,72
JMAN776,06-02-2023,12-02-2023,PROJ63301,3,7,8,4,9,7,3,7,8,8,64
JMAN776,13-02-2023,19-02-2023,PROJ63301,6,9,7,6,4,5,7,2,10,10,66
JMAN776,13-02-2023,19-02-2023,PROJ63301,7,1,9,9,3,3,7,5,1,5,50
JMAN776,13-02-2023,19-02-2023,PROJ63301,8,10,2,9,8,3,2,2,10,10,64
JMAN776,13-02-2023,19-02-2023,PROJ63301,2,10,9,10,1,1,7,7,5,3,55
JMAN776,13-02-2023,19-02-2023,PROJ63301,1,9,4,9,9,6,6,5,4,9,62
JMAN776,20-02-2023,26-02-2023,PROJ63301,6,5,5,9,4,3,7,7,3,1,50
JMAN776,20-02-2023,26-02-2023,PROJ63301,2,3,8,5,1,4,6,10,10,1,50
JMAN776,20-02-2023,26-02-2023,PROJ63301,9,2,7,7,6,9,9,4,7,9,69
JMAN776,20-02-2023,26-02-2023,PROJ63301,1,7,6,2,7,1,4,9,4,4,45
JMAN776,27-02-2023,05-03-2023,PROJ63301,1,3,3,3,2,4,2,2,4,10,34
JMAN776,27-02-2023,05-03-2023,PROJ63301,8,4,9,5,3,8,4,2,6,2,51
JMAN776,27-02-2023,05-03-2023,PROJ63301,8,4,8,3,9,9,10,9,4,9,73
JMAN776,27-02-2023,05-03-2023,PROJ63301,8,10,7,10,1,4,7,7,5,3,62
JMAN776,27-02-2023,05-03-2023,PROJ63301,4,9,9,4,3,1,9,8,8,10,65
JMAN583,16-01-2023,22-01-2023,PROJ70577,8,8,2,2,5,6,8,1,1,6,47
JMAN583,23-01-2023,29-01-2023,PROJ70577,1,9,6,4,2,9,10,6,3,6,56
JMAN583,23-01-2023,29-01-2023,PROJ70577,6,7,10,5,5,10,10,6,4,2,65
JMAN583,30-01-2023,05-02-2023,PROJ70577,4,8,9,1,3,5,1,2,10,1,44
JMAN583,06-02-2023,12-02-2023,PROJ70577,10,8,1,1,7,6,1,2,3,10,49
JMAN583,06-02-2023,12-02-2023,PROJ70577,1,9,9,5,8,7,2,8,10,1,60
JMAN583,13-02-2023,19-02-2023,PROJ70577,2,10,2,2,4,3,5,3,4,7,42
JMAN583,13-02-2023,19-02-2023,PROJ70577,7,6,8,9,3,6,5,2,8,10,64
JMAN583,13-02-2023,19-02-2023,PROJ70577,7,7,2,7,1,2,3,3,7,3,42
JMAN583,20-02-2023,26-02-2023,PROJ70577,3,10,7,8,8,6,1,10,6,10,69
JMAN583,27-02-2023,05-03-2023,PROJ70577,1,9,2,6,3,9,10,9,7,6,62
JMAN583,27-02-2023,05-03-2023,PROJ70577,8,7,1,5,4,3,7,1,4,6,46
JMAN583,06-03-2023,12-03-2023,PROJ70577,6,7,9,3,6,9,9,7,5,9,70
JMAN583,06-03-2023,12-03-2023,PROJ70577,4,9,2,6,4,6,3,10,7,7,58
JMAN576,21-11-2022,27-11-2022,PROJ18057,9,10,4,5,1,5,6,8,10,6,64
JMAN576,21-11-2022,27-11-2022,PROJ18057,3,3,3,7,3,6,2,7,5,8,47
JMAN576,21-11-2022,27-11-2022,PROJ18057,9,9,5,5,8,6,3,3,2,6,56
JMAN576,21-11-2022,27-11-2022,PROJ18057,6,7,4,4,9,1,4,3,3,10,51
JMAN576,28-11-2022,04-12-2022,PROJ18057,9,2,5,7,7,10,6,10,7,4,67
JMAN576,28-11-2022,04-12-2022,PROJ18057,3,3,9,8,3,6,5,6,9,3,55
JMAN576,28-11-2022,04-12-2022,PROJ18057,7,10,2,6,10,9,8,7,10,4,73
JMAN576,28-11-2022,04-12-2022,PROJ18057,9,1,6,4,7,9,2,9,5,10,62
JMAN576,28-11-2022,04-12-2022,PROJ18057,4,7,1,6,3,8,3,6,7,1,46
JMAN576,05-12-2022,11-12-2022,PROJ18057,7,4,6,9,9,9,2,1,7,2,56
JMAN576,05-12-2022,11-12-2022,PROJ18057,3,7,3,6,3,9,6,5,2,6,50
JMAN576,05-12-2022,11-12-2022,PROJ18057,1,10,8,8,2,2,9,6,4,9,59
JMAN576,05-12-2022,11-12-2022,PROJ18057,2,10,6,5,6,10,2,6,5,1,53
JMAN576,12-12-2022,18-12-2022,PROJ18057,3,8,6,4,7,10,1,6,3,7,55
JMAN576,12-12-2022,18-12-2022,PROJ18057,8,6,5,9,8,5,7,2,7,7,64
JMAN576,19-12-2022,25-12-2022,PROJ18057,6,7,9,4,10,7,5,2,6,9,65
JMAN576,19-12-2022,25-12-2022,PROJ18057,4,8,4,10,5,6,9,3,6,8,63
JMAN576,26-12-2022,01-01-2023,PROJ18057,3,3,9,3,7,6,10,5,8,1,55
JMAN576,26-12-2022,01-01-2023,PROJ18057,4,7,4,10,1,2,1,10,2,2,43
JMAN576,02-01-2023,08-01-2023,PROJ18057,10,7,3,6,9,7,8,1,8,8,67
JMAN576,02-01-2023,08-01-2023,PROJ18057,6,4,4,9,8,10,2,5,1,1,50
JMAN576,09-01-2023,15-01-2023,PROJ18057,6,10,3,5,10,2,10,9,5,3,63
JMAN576,09-01-2023,15-01-2023,PROJ18057,5,2,1,8,3,2,7,4,10,6,48
JMAN576,09-01-2023,15-01-2023,PROJ18057,4,10,8,2,4,6,4,8,6,1,53
JMAN576,09-01-2023,15-01-2023,PROJ18057,4,3,4,2,9,1,1,8,5,1,38
JMAN576,09-01-2023,15-01-2023,PROJ18057,10,9,5,2,1,2,6,9,2,2,48
JMAN576,16-01-2023,22-01-2023,PROJ18057,4,8,5,7,10,7,8,2,4,2,57
JMAN576,16-01-2023,22-01-2023,PROJ18057,7,6,7,10,3,10,10,7,2,7,69
JMAN576,16-01-2023,22-01-2023,PROJ18057,8,9,10,7,1,6,8,4,7,4,64
JMAN576,16-01-2023,22-01-2023,PROJ18057,4,9,4,8,8,1,9,2,7,9,61
JMAN576,16-01-2023,22-01-2023,PROJ18057,10,6,8,2,3,4,2,3,7,1,46
JMAN82,25-07-2022,31-07-2022,PROJ37880,9,4,5,5,2,5,8,7,4,10,59
JMAN82,25-07-2022,31-07-2022,PROJ37880,8,7,9,9,1,1,4,2,3,6,50
JMAN82,25-07-2022,31-07-2022,PROJ37880,9,1,8,8,3,8,3,8,8,8,64
JMAN82,01-08-2022,07-08-2022,PROJ37880,1,4,1,6,4,7,7,9,1,6,46
JMAN82,01-08-2022,07-08-2022,PROJ37880,10,4,4,8,2,2,2,10,6,7,55
JMAN82,01-08-2022,07-08-2022,PROJ37880,10,6,7,2,1,3,10,10,6,1,56
JMAN82,01-08-2022,07-08-2022,PROJ37880,9,7,1,2,1,7,3,6,4,2,42
JMAN82,08-08-2022,14-08-2022,PROJ37880,5,2,4,8,6,6,8,2,9,7,57
JMAN82,08-08-2022,14-08-2022,PROJ37880,5,7,9,10,6,4,3,10,7,9,70
JMAN82,08-08-2022,14-08-2022,PROJ37880,1,5,8,7,5,7,9,7,9,6,64
JMAN82,08-08-2022,14-08-2022,PROJ37880,9,5,1,10,7,2,6,7,2,3,52
JMAN82,08-08-2022,14-08-2022,PROJ37880,6,5,2,4,9,9,10,2,7,10,64
JMAN82,15-08-2022,21-08-2022,PROJ37880,4,1,9,4,8,7,4,6,10,4,57
JMAN82,15-08-2022,21-08-2022,PROJ37880,6,9,7,1,10,1,6,7,8,7,62
JMAN82,22-08-2022,28-08-2022,PROJ37880,7,10,3,10,8,3,1,7,7,5,61
JMAN82,22-08-2022,28-08-2022,PROJ37880,3,3,2,10,4,6,7,6,5,5,51
JMAN82,22-08-2022,28-08-2022,PROJ37880,9,2,9,8,3,9,6,4,9,8,67
JMAN82,22-08-2022,28-08-2022,PROJ37880,1,6,6,8,9,1,2,2,8,6,49
JMAN82,22-08-2022,28-08-2022,PROJ37880,1,8,4,5,1,10,5,4,1,1,40
JMAN82,29-08-2022,04-09-2022,PROJ37880,8,10,6,3,9,4,9,8,10,8,75
JMAN82,29-08-2022,04-09-2022,PROJ37880,7,1,10,6,6,1,5,2,7,5,50
JMAN82,29-08-2022,04-09-2022,PROJ37880,5,9,6,10,5,7,7,4,10,8,71
JMAN82,05-09-2022,11-09-2022,PROJ37880,8,8,3,2,9,2,6,8,2,5,53
JMAN82,05-09-2022,11-09-2022,PROJ37880,3,8,1,4,5,6,10,5,9,2,53
JMAN82,05-09-2022,11-09-2022,PROJ37880,4,5,4,3,6,1,10,7,7,4,51
JMAN82,05-09-2022,11-09-2022,PROJ37880,3,7,6,5,6,8,9,4,10,7,65
JMAN82,12-09-2022,18-09-2022,PROJ37880,6,9,4,6,9,1,10,3,2,4,54
JMAN82,12-09-2022,18-09-2022,PROJ37880,1,1,10,6,4,2,6,5,5,9,49
JMAN82,19-09-2022,25-09-2022,PROJ37880,5,7,4,5,4,5,8,6,1,4,49
JMAN82,19-09-2022,25-09-2022,PROJ37880,2,5,8,1,6,2,10,9,6,6,55
JMAN801,20-11-2023,26-11-2023,PROJ20366,9,9,8,9,2,3,9,10,5,1,65
JMAN801,20-11-2023,26-11-2023,PROJ20366,5,3,8,10,8,7,3,10,4,6,64
JMAN801,20-11-2023,26-11-2023,PROJ20366,1,10,6,8,5,2,7,7,3,7,56
JMAN801,20-11-2023,26-11-2023,PROJ20366,4,9,2,8,6,8,7,7,6,2,59
JMAN801,20-11-2023,26-11-2023,PROJ20366,9,1,5,7,8,2,2,7,1,10,52
JMAN801,27-11-2023,03-12-2023,PROJ20366,4,4,8,3,8,3,8,3,3,10,54
JMAN801,27-11-2023,03-12-2023,PROJ20366,2,8,3,8,9,10,2,3,10,10,65
JMAN801,27-11-2023,03-12-2023,PROJ20366,4,7,10,5,7,9,1,3,10,8,64
JMAN801,27-11-2023,03-12-2023,PROJ20366,10,5,8,2,2,8,9,10,1,8,63
JMAN801,04-12-2023,10-12-2023,PROJ20366,1,1,5,5,4,8,2,6,5,3,40
JMAN801,04-12-2023,10-12-2023,PROJ20366,1,3,10,1,6,7,8,7,9,8,60
